date,nav,fund_name,fund_code,category,short_name
2018-09-11,68.0148,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-12,68.0327,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-14,68.0705,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-17,68.1193,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-18,68.1284,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-19,68.1701,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-21,68.1799,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-24,68.1217,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-25,68.0639,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-26,68.1115,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-27,68.2288,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-09-28,68.285,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-01,68.3636,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-03,68.3185,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-04,68.2606,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-05,68.4261,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-08,68.5009,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-09,68.4305,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-10,68.469,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-11,68.5151,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-12,68.5361,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-15,68.6411,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-16,68.6902,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-17,68.6838,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-19,68.7114,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-22,68.7475,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-23,68.7728,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-24,68.7956,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-25,68.8001,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-26,68.8057,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-29,68.8704,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-30,68.8719,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-10-31,68.8685,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-01,68.9126,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-02,68.985,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-05,69.02,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-06,69.0504,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-09,69.1154,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-12,69.1368,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-13,69.196,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-14,69.2536,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-15,69.2706,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-16,69.2495,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-19,69.3033,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-20,69.326,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-22,69.4193,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-26,69.4665,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-27,69.4815,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-28,69.5605,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-29,69.6364,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-11-30,69.6716,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-03,69.7132,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-04,69.7592,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-05,69.8881,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-06,69.925,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-07,69.9122,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-10,69.8431,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-11,69.8552,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-12,69.9304,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-13,69.9133,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-14,69.9196,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-17,69.9658,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-18,70.0118,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-19,70.1173,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-20,70.1321,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-21,70.1532,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-24,70.1962,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-26,70.2823,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-27,70.303,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-28,70.2654,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2018-12-31,70.3253,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-01,70.3121,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-02,70.3553,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-03,70.3574,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-04,70.3699,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-07,70.4067,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-08,70.4624,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-09,70.492,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-10,70.5075,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-11,70.5424,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-14,70.6233,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-15,70.6431,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-16,70.6376,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-17,70.6458,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-18,70.653,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-21,70.6443,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-22,70.6946,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-23,70.7092,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-24,70.7245,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-25,70.7405,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-28,70.7864,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-29,70.7944,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-30,70.7984,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-01-31,70.811,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-01,70.7474,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-04,70.7646,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-05,70.7712,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-06,70.7978,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-07,70.9237,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-08,70.9642,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-11,71.0015,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-12,71.0095,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-13,71.1088,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-14,71.0974,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-15,71.083,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-18,71.0609,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-20,71.0989,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-21,71.1118,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-22,71.1308,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-25,71.1778,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-26,71.1796,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-27,71.1566,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-02-28,71.1742,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-01,71.2077,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-05,71.2995,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-06,71.3373,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-07,71.3889,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-08,71.4379,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-11,71.4985,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-12,71.5534,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-13,71.5652,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-14,71.63,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-15,71.6731,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-18,71.7511,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-19,71.7394,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-20,71.7742,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-22,71.8317,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-25,71.9022,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-26,71.9102,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-27,71.9417,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-28,71.9419,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-03-29,72.133,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-02,72.3452,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-03,72.3294,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-04,72.2912,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-05,72.2505,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-08,72.2364,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-09,72.2408,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-10,72.2765,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-11,72.2676,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-12,72.2516,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-15,72.2541,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-16,72.2737,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-18,72.2935,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-22,72.2741,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-23,72.2805,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-24,72.3037,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-25,72.2763,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-26,72.3031,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-04-30,72.3692,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-02,72.3769,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-03,72.3589,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-06,72.4106,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-07,72.4346,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-08,72.467,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-09,72.4817,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-10,72.5057,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-13,72.5597,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-14,72.6247,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-15,72.6296,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-16,72.644,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-17,72.6863,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-20,72.8133,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-21,72.8195,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-22,72.8527,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-23,72.9469,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-24,73.0048,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-27,73.1735,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-28,73.2103,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-29,73.2335,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-30,73.2279,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-05-31,73.3526,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-06-03,73.4758,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-06-04,73.4573,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-06-06,73.602,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-06-07,73.5331,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-06-10,73.4915,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
2019-06-11,73.4996,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,119533,Large Cap,HDFC Top 100
